__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z,/rosout/level,/rosout/line,/rosout/stamp/nanosec,/rosout/stamp/sec,/vrpn_mocap/RigidBody1/pose/header/header/stamp,/vrpn_mocap/RigidBody1/pose/pose/orientation/pitch,/vrpn_mocap/RigidBody1/pose/pose/orientation/roll,/vrpn_mocap/RigidBody1/pose/pose/orientation/w,/vrpn_mocap/RigidBody1/pose/pose/orientation/x,/vrpn_mocap/RigidBody1/pose/pose/orientation/y,/vrpn_mocap/RigidBody1/pose/pose/orientation/yaw,/vrpn_mocap/RigidBody1/pose/pose/orientation/z,/vrpn_mocap/RigidBody1/pose/pose/position/x,/vrpn_mocap/RigidBody1/pose/pose/position/y,/vrpn_mocap/RigidBody1/pose/pose/position/z
1726773287.534845,534844762.000000000,1726773287.000000000,3.624094248,1.899794340,4.753836632,0.124787003,-0.036214005,-0.088922016,,,,,,,,,,,,,,,
1726773287.539625,539624762.000000000,1726773287.000000000,3.638936758,2.027531147,4.682678223,0.130533010,-0.035183001,-0.088843018,,,,,,,,,,,,,,,
1726773287.542731,542731299.000000000,1726773287.000000000,3.891103506,2.031882286,4.646291733,0.132387012,-0.037468005,-0.083969012,,,,,,,,,,,,,,,
1726773287.565851,565851428.000000000,1726773287.000000000,3.757979393,2.128999233,4.551024914,0.135005981,-0.035240997,-0.084987000,,,,,,,,,,,,,,,
1726773287.570549,570549280.000000000,1726773287.000000000,3.877307415,2.061376095,4.392998695,0.134881020,-0.036672004,-0.087664016,,,,,,,,,,,,,,,
1726773287.574092,574091725.000000000,1726773287.000000000,4.039974213,2.011112928,4.580864429,0.134970993,-0.036929008,-0.085584015,,,,,,,,,,,,,,,
1726773287.596753,596753058.000000000,1726773287.000000000,4.180737019,1.964986444,4.508511543,0.138099983,-0.037733003,-0.086323015,,,,,,,,,,,,,,,
1726773287.601944,601944336.000000000,1726773287.000000000,4.095465183,2.001215458,4.343253613,0.143662974,-0.033482999,-0.084827006,,,,,,,,,,,,,,,
1726773287.607134,607133891.000000000,1726773287.000000000,4.224082470,2.015398979,4.470308304,0.145714015,-0.031146005,-0.081010014,,,,,,,,,,,,,,,
1726773287.628265,628264706.000000000,1726773287.000000000,4.318076611,1.904050708,4.622757435,0.144708008,-0.032552008,-0.080134004,,,,,,,,,,,,,,,
1726773287.634123,634123243.000000000,1726773287.000000000,4.418258667,1.870524883,4.433571339,0.144464001,-0.033740006,-0.077000014,,,,,,,,,,,,,,,
1726773287.637216,637216280.000000000,1726773287.000000000,4.570478916,1.685161829,4.555961609,0.141412988,-0.036207005,-0.074238010,,,,,,,,,,,,,,,
1726773287.658912,658912187.000000000,1726773287.000000000,4.802949429,1.863662839,4.522360802,0.144371971,-0.039546002,-0.069085002,,,,,,,,,,,,,,,
1726773287.663667,663667150.000000000,1726773287.000000000,4.840513229,1.709128380,4.330441952,0.143597007,-0.038782001,-0.064710014,,,,,,,,,,,,,,,
1726773287.666848,666847836.000000000,1726773287.000000000,4.975199223,1.827773809,4.452664852,0.147572026,-0.037868008,-0.057818007,,,,,,,,,,,,,,,
1726773287.689841,689841317.000000000,1726773287.000000000,5.067953110,1.669353127,4.478205204,0.146394998,-0.038912009,-0.054677010,,,,,,,,,,,,,,,
1726773287.694425,694424539.000000000,1726773287.000000000,5.077675343,1.623885751,4.473464012,0.147446990,-0.038181003,-0.052401002,,,,,,,,,,,,,,,
1726773287.697968,697967650.000000000,1726773287.000000000,5.138550758,1.604451776,4.625186920,0.147436008,-0.039170004,-0.044866007,,,,,,,,,,,,,,,
1726773287.720866,720866132.000000000,1726773287.000000000,5.392609119,1.476657033,4.648495674,0.148103982,-0.041042998,-0.039105996,,,,,,,,,,,,,,,
1726773287.724809,724808947.000000000,1726773287.000000000,5.160432339,1.516854525,4.364952564,0.153213993,-0.032533001,-0.035900999,,,,,,,,,,,,,,,
1726773287.728257,728257169.000000000,1726773287.000000000,5.323875427,1.682709455,4.518160343,0.155931979,-0.034075003,-0.023752008,,,,,,,,,,,,,,,
1726773287.751424,751424187.000000000,1726773287.000000000,5.388089657,1.689960480,4.384218693,0.157913014,-0.035362002,-0.018374998,,,,,,,,,,,,,,,
1726773287.758366,758365798.000000000,1726773287.000000000,5.262183189,1.621057749,4.168449879,0.156764016,-0.032345001,-0.017148007,,,,,,,,,,,,,,,
1726773287.762733,762733465.000000000,1726773287.000000000,5.476522446,1.557158947,4.390890598,0.155654997,-0.033079002,-0.014400011,,,,,,,,,,,,,,,
1726773287.780424,780424169.000000000,1726773287.000000000,5.349098206,1.486349583,4.396706104,0.154083997,-0.029427998,-0.014239011,,,,,,,,,,,,,,,
1726773287.785005,785004576.000000000,1726773287.000000000,5.467382431,1.536123991,4.463751316,0.152530000,-0.030465003,-0.002635006,,,,,,,,,,,,,,,
1726773287.789570,789569947.000000000,1726773287.000000000,5.285766602,1.615280390,4.159465313,0.153722987,-0.023641001,0.005787002,,,,,,,,,,,,,,,
1726773287.815154,815154280.000000000,1726773287.000000000,5.391739845,1.182897568,4.279948711,0.149519995,-0.022126006,0.008644005,,,,,,,,,,,,,,,
1726773287.819354,819353965.000000000,1726773287.000000000,5.092903614,1.418612719,4.097529411,0.156623989,-0.012790000,0.003037995,,,,,,,,,,,,,,,
1726773287.822895,822894798.000000000,1726773287.000000000,4.885236740,1.467142105,4.290533066,0.156239986,-0.009025000,0.004672991,,,,,,,,,,,,,,,
1726773287.842772,842772539.000000000,1726773287.000000000,5.008094311,1.485205412,4.594538689,0.156084999,-0.013277007,0.013536993,,,,,,,,,,,,,,,
1726773287.846593,846592761.000000000,1726773287.000000000,4.789377213,1.380150557,4.317527294,0.154327989,-0.009819994,0.006708000,,,,,,,,,,,,,,,
1726773287.850745,850745021.000000000,1726773287.000000000,4.835694313,1.611861467,4.407121181,0.158312008,-0.011109002,0.012675008,,,,,,,,,,,,,,,
1726773287.874326,874326428.000000000,1726773287.000000000,4.685629368,1.488918781,4.443299294,0.155175000,-0.009029007,0.009214995,,,,,,,,,,,,,,,
1726773287.878464,878464095.000000000,1726773287.000000000,4.746198177,1.518198967,3.974069357,0.155764997,-0.010912999,0.004485007,,,,,,,,,,,,,,,
1726773287.882015,882015447.000000000,1726773287.000000000,4.602116108,1.438445568,4.352275848,0.153909996,-0.007747002,0.006986998,,,,,,,,,,,,,,,
1726773287.905882,905882280.000000000,1726773287.000000000,4.642425060,0.873911142,4.501872540,0.147292003,-0.007395003,0.004179996,,,,,,,,,,,,,,,
1726773287.914393,914393428.000000000,1726773287.000000000,4.584762573,1.174554706,4.633672714,0.159157991,0.001664997,-0.020386012,,,,,,,,,,,,,,,
1726773287.937360,937359909.000000000,1726773287.000000000,4.037882328,1.810300112,4.405676842,0.161982000,0.003998007,-0.039862003,,,,,,,,,,,,,,,
1726773287.944329,944328428.000000000,1726773287.000000000,3.941724300,1.775633574,4.098705292,0.156764001,-0.007261994,-0.009456003,,,,,,,,,,,,,,,
1726773287.947242,947241780.000000000,1726773287.000000000,4.305011272,1.459346533,4.380688667,0.149451002,-0.017854005,-0.032104008,,,,,,,,,,,,,,,
1726773287.967244,967243632.000000000,1726773287.000000000,4.521012783,1.060865045,4.349666595,0.143924996,-0.021724002,-0.049664006,,,,,,,,,,,,,,,
1726773287.971851,971851206.000000000,1726773287.000000000,4.112944126,0.963359475,4.439752579,0.145846978,-0.011062005,-0.037795998,,,,,,,,,,,,,,,
1726773287.976506,976505780.000000000,1726773287.000000000,3.963105202,1.382447362,4.381579399,0.150864005,-0.009334002,-0.032580007,,,,,,,,,,,,,,,
1726773287.999378,999377854.000000000,1726773287.000000000,3.967674255,1.395890355,4.383863926,0.150250003,-0.011691001,-0.045803007,,,,,,,,,,,,,,,
1726773288.004394,4394169.000000000,1726773288.000000000,3.785124063,1.167895794,4.291717529,0.146325007,-0.008004005,-0.041157998,,,,,,,,,,,,,,,
1726773288.007404,7404132.000000000,1726773288.000000000,4.018805504,1.009742737,4.443005085,0.144073009,-0.012246002,-0.039588001,,,,,,,,,,,,,,,
1726773288.029373,29372928.000000000,1726773288.000000000,3.990200996,1.146395445,4.569756985,0.146714017,-0.011415001,-0.044585008,,,,,,,,,,,,,,,
1726773288.033532,33531928.000000000,1726773288.000000000,3.984736204,1.162984371,4.285738468,0.147826999,-0.011109004,-0.041958004,,,,,,,,,,,,,,,
1726773288.037643,37642854.000000000,1726773288.000000000,4.080601215,1.299441576,4.565111160,0.149907991,-0.013280997,-0.041665003,,,,,,,,,,,,,,,
1726773288.060958,60957891.000000000,1726773288.000000000,3.955545425,1.218655705,4.730227947,0.146860987,-0.009948001,-0.040697008,,,,,,,,,,,,,,,
1726773288.067898,67897558.000000000,1726773288.000000000,4.119883060,1.164326191,4.290565968,0.147041008,-0.012035999,-0.042471997,,,,,,,,,,,,,,,
1726773288.071091,71091039.000000000,1726773288.000000000,4.090781212,1.179951191,4.788188934,0.145953014,-0.014091002,-0.041554999,,,,,,,,,,,,,,,
1726773288.091792,91792391.000000000,1726773288.000000000,4.231647491,1.186412096,4.658141136,0.146387994,-0.017036999,-0.037403997,,,,,,,,,,,,,,,
1726773288.096491,96491169.000000000,1726773288.000000000,4.134863377,1.068686843,4.534372330,0.145431012,-0.014810007,-0.043188002,,,,,,,,,,,,,,,
1726773288.099703,99703298.000000000,1726773288.000000000,4.261206150,0.918599010,4.686302185,0.143259004,-0.016984999,-0.038716994,,,,,,,,,,,,,,,
1726773288.122771,122770780.000000000,1726773288.000000000,4.248099327,1.132354379,4.497744083,0.146430999,-0.017358005,-0.034783013,,,,,,,,,,,,,,,
1726773288.130735,130735206.000000000,1726773288.000000000,4.248504162,1.170982718,4.750061035,0.146182001,-0.017139999,-0.032613002,,,,,,,,,,,,,,,
1726773288.153353,153353354.000000000,1726773288.000000000,4.335359573,1.185841560,4.533940315,0.145933971,-0.017234005,-0.027954003,,,,,,,,,,,,,,,
1726773288.158542,158541780.000000000,1726773288.000000000,4.283679485,1.336665750,4.349632263,0.147640005,-0.016752997,-0.029682010,,,,,,,,,,,,,,,
1726773288.163794,163793539.000000000,1726773288.000000000,4.489632130,1.239018679,4.377351284,0.146342993,-0.019371005,-0.022960015,,,,,,,,,,,,,,,
1726773288.191958,191957761.000000000,1726773288.000000000,4.567911625,1.329753160,4.375188828,0.147337988,-0.021051001,-0.016632013,,,,,,,,,,,,,,,
1726773288.195083,195083465.000000000,1726773288.000000000,4.719841957,1.249898076,4.594312191,0.146096990,-0.022997003,-0.019034000,,,,,,,,,,,,,,,
1726773288.215348,215347817.000000000,1726773288.000000000,4.656190872,1.338885427,4.504266739,0.146322995,-0.021837000,-0.015464999,,,,,,,,,,,,,,,
1726773288.219920,219920039.000000000,1726773288.000000000,4.645342827,1.391028404,4.347367764,0.147476003,-0.020890001,-0.010471008,,,,,,,,,,,,,,,
1726773288.224573,224572798.000000000,1726773288.000000000,4.638502121,1.467239141,4.691594601,0.148349985,-0.021020997,-0.010708999,,,,,,,,,,,,,,,
1726773288.246831,246830780.000000000,1726773288.000000000,4.714978218,1.382062912,4.626931190,0.147234976,-0.022353997,-0.009647996,,,,,,,,,,,,,,,
1726773288.251482,251481557.000000000,1726773288.000000000,4.655867100,1.447294950,4.345244408,0.150347978,-0.018771004,-0.007171003,,,,,,,,,,,,,,,
1726773288.256008,256007909.000000000,1726773288.000000000,4.800244331,1.328454733,4.504494667,0.149942011,-0.017537005,-0.009862993,,,,,,,,,,,,,,,
1726773288.279870,279869817.000000000,1726773288.000000000,4.788756371,1.382533312,4.626374722,0.153230995,-0.015133002,-0.008287000,,,,,,,,,,,,,,,
1726773288.285477,285476965.000000000,1726773288.000000000,4.741641045,1.199081898,4.190266132,0.151986018,-0.012299004,-0.012621996,,,,,,,,,,,,,,,
1726773288.288343,288343187.000000000,1726773288.000000000,4.734115601,1.135275245,4.412204742,0.150895998,-0.011648003,-0.018302001,,,,,,,,,,,,,,,
1726773288.314546,314545946.000000000,1726773288.000000000,4.727156639,0.941747785,4.565628529,0.148996979,-0.011119001,-0.020501994,,,,,,,,,,,,,,,
1726773288.320580,320579706.000000000,1726773288.000000000,4.819323063,0.862698555,4.439718723,0.148470998,-0.011767000,-0.021132005,,,,,,,,,,,,,,,
1726773288.340266,340265780.000000000,1726773288.000000000,4.629114151,0.791802287,4.414143085,0.147174984,-0.007972002,-0.027140003,,,,,,,,,,,,,,,
1726773288.345425,345424539.000000000,1726773288.000000000,4.673290730,0.927585721,4.036191940,0.152626008,-0.005590005,-0.026505001,,,,,,,,,,,,,,,
1726773288.349195,349195428.000000000,1726773288.000000000,4.741948128,0.898228526,3.913473606,0.154850021,-0.001931995,-0.026918996,,,,,,,,,,,,,,,
1726773288.370720,370720168.000000000,1726773288.000000000,4.733349323,0.910070896,4.167722225,0.156537995,0.002400005,-0.025370006,,,,,,,,,,,,,,,
1726773288.375401,375401557.000000000,1726773288.000000000,4.561850548,1.020409822,3.890749931,0.161590979,0.010793012,-0.024590002,,,,,,,,,,,,,,,
1726773288.378610,378610280.000000000,1726773288.000000000,4.547621727,1.035842419,4.072734833,0.164701998,0.012774004,-0.023867000,,,,,,,,,,,,,,,
1726773288.401266,401266113.000000000,1726773288.000000000,4.326425076,0.971551895,3.977501869,0.165582985,0.016756000,-0.029826004,,,,,,,,,,,,,,,
1726773288.406388,406388335.000000000,1726773288.000000000,4.005604267,1.020159006,3.700680256,0.168478012,0.024908001,-0.033714999,,,,,,,,,,,,,,,
1726773288.411592,411591743.000000000,1726773288.000000000,4.122481346,1.104760647,4.033631802,0.170299977,0.020231994,-0.029302016,,,,,,,,,,,,,,,
1726773288.432286,432286168.000000000,1726773288.000000000,4.062171936,1.107185006,4.165677547,0.167691022,0.020151000,-0.031101003,,,,,,,,,,,,,,,
1726773288.436555,436555131.000000000,1726773288.000000000,4.159143448,1.212379098,3.792863607,0.169009998,0.019864993,-0.025399003,,,,,,,,,,,,,,,
1726773288.440349,440349205.000000000,1726773288.000000000,4.036720753,1.285818934,3.575899124,0.172398001,0.026477002,-0.016416999,,,,,,,,,,,,,,,
1726773288.462282,462282502.000000000,1726773288.000000000,4.127376556,1.274491072,4.104377270,0.175994977,0.029360006,-0.017928999,,,,,,,,,,,,,,,
1726773288.466416,466415613.000000000,1726773288.000000000,3.880734682,1.338851929,3.545835733,0.179221004,0.036552001,-0.020056009,,,,,,,,,,,,,,,
1726773288.469825,469825002.000000000,1726773288.000000000,3.957249165,1.099080801,4.007672787,0.175684988,0.033689015,-0.019568004,,,,,,,,,,,,,,,
1726773288.493718,493718242.000000000,1726773288.000000000,4.029459476,1.006036043,4.067911625,0.172673002,0.029329007,-0.022856001,,,,,,,,,,,,,,,
1726773288.497795,497795280.000000000,1726773288.000000000,4.173398495,1.134779811,3.904292822,0.173978001,0.022703011,-0.024919000,,,,,,,,,,,,,,,
1726773288.501538,501537983.000000000,1726773288.000000000,3.898726940,1.003946185,4.344875813,0.168801010,0.023232009,-0.028500004,,,,,,,,,,,,,,,
1726773288.523948,523947798.000000000,1726773288.000000000,3.946824551,0.900733829,4.470025063,0.163624004,0.017418995,-0.032361001,,,,,,,,,,,,,,,
1726773288.527919,527919224.000000000,1726773288.000000000,3.891032219,0.950509906,4.027940273,0.164955989,0.016788013,-0.031447001,,,,,,,,,,,,,,,
1726773288.532085,532084650.000000000,1726773288.000000000,3.771512032,0.770154178,4.405198574,0.160527021,0.017876005,-0.029984009,,,,,,,,,,,,,,,
1726773288.555316,555316076.000000000,1726773288.000000000,3.568094730,0.880275786,4.376859665,0.160463974,0.018721003,-0.032461002,,,,,,,,,,,,,,,
1726773288.559551,559550742.000000000,1726773288.000000000,3.649902344,0.921465874,4.090207100,0.158125997,0.011393998,-0.030271010,,,,,,,,,,,,,,,
1726773288.562893,562892798.000000000,1726773288.000000000,3.697044373,0.945183516,4.372533798,0.154465988,0.006230000,-0.027666001,,,,,,,,,,,,,,,
1726773288.586681,586680798.000000000,1726773288.000000000,3.774518013,0.878015399,4.533069611,0.150864005,0.003313004,-0.030302001,,,,,,,,,,,,,,,
1726773288.591371,591370465.000000000,1726773288.000000000,3.818937540,1.087904215,4.249549866,0.154061005,0.001336998,-0.028919004,,,,,,,,,,,,,,,
1726773288.594588,594588335.000000000,1726773288.000000000,3.737726212,1.127300262,4.536490440,0.152025998,0.001130999,-0.029720005,,,,,,,,,,,,,,,
1726773288.617620,617619909.000000000,1726773288.000000000,3.669636250,1.307417274,4.568745613,0.151450992,-0.002527996,-0.029842004,,,,,,,,,,,,,,,
1726773288.622212,622211891.000000000,1726773288.000000000,3.703256130,1.095756292,4.476745129,0.142460987,-0.009618004,-0.029425008,,,,,,,,,,,,,,,
1726773288.625612,625612428.000000000,1726773288.000000000,4.038411140,1.102275372,4.909286022,0.139581010,-0.019611999,-0.027129008,,,,,,,,,,,,,,,
1726773288.649292,649292502.000000000,1726773288.000000000,4.242074013,0.916434526,4.722911835,0.135416999,-0.023242002,-0.026742015,,,,,,,,,,,,,,,
1726773288.655323,655322761.000000000,1726773288.000000000,4.008076668,0.993873119,4.415563583,0.137381002,-0.017318998,-0.027054010,,,,,,,,,,,,,,,
1726773288.658580,658580224.000000000,1726773288.000000000,3.954869032,1.101811647,4.601072311,0.139962003,-0.016662002,-0.029138001,,,,,,,,,,,,,,,
1726773288.679351,679351353.000000000,1726773288.000000000,3.969931364,0.835303128,4.692338467,0.135563016,-0.018673003,-0.035294998,,,,,,,,,,,,,,,
1726773288.684491,684491150.000000000,1726773288.000000000,3.838984251,0.916172206,4.405724049,0.138908014,-0.018052999,-0.043980014,,,,,,,,,,,,,,,
1726773288.688208,688208428.000000000,1726773288.000000000,3.818780184,0.714910209,4.688831806,0.132819995,-0.021730002,-0.051612001,,,,,,,,,,,,,,,
1726773288.710738,710737668.000000000,1726773288.000000000,3.836205006,0.478521019,4.877570629,0.125659019,-0.026294000,-0.055635013,,,,,,,,,,,,,,,
1726773288.715100,715099724.000000000,1726773288.000000000,3.819509029,0.730715752,4.687389374,0.130015016,-0.027122000,-0.055123016,,,,,,,,,,,,,,,
1726773288.719218,719218594.000000000,1726773288.000000000,3.740280151,0.818568707,4.884131908,0.129262000,-0.024177002,-0.049041010,,,,,,,,,,,,,,,
1726773288.740886,740885761.000000000,1726773288.000000000,3.718416214,0.900403917,4.730257034,0.131452009,-0.020828003,-0.042491015,,,,,,,,,,,,,,,
1726773288.744656,744655539.000000000,1726773288.000000000,3.469527483,1.112750888,4.174666405,0.136987016,-0.011244004,-0.035890013,,,,,,,,,,,,,,,
1726773288.748097,748096928.000000000,1726773288.000000000,3.777792454,0.967917919,4.761149406,0.137143001,-0.013305996,-0.028662000,,,,,,,,,,,,,,,
1726773288.773207,773207427.000000000,1726773288.000000000,3.870123386,0.865038157,4.575995922,0.137603998,-0.009907003,-0.024268998,,,,,,,,,,,,,,,
1726773288.779278,779277446.000000000,1726773288.000000000,4.068197250,0.564227939,4.441074371,0.134771019,-0.013615001,-0.023979999,,,,,,,,,,,,,,,
1726773288.782580,782579946.000000000,1726773288.000000000,4.335935116,0.415488243,4.773887157,0.134074017,-0.019086003,-0.024119005,,,,,,,,,,,,,,,
1726773288.803326,803326094.000000000,1726773288.000000000,4.142610073,0.249907285,4.932867050,0.130934998,-0.017457997,-0.034783002,,,,,,,,,,,,,,,
1726773288.808462,808462057.000000000,1726773288.000000000,4.009047508,0.208412498,4.711993694,0.130889997,-0.016714003,-0.040408008,,,,,,,,,,,,,,,
1726773288.812171,812171576.000000000,1726773288.000000000,3.753381491,0.281769902,4.742318630,0.132181004,-0.013996999,-0.042507008,,,,,,,,,,,,,,,
1726773288.835184,835183927.000000000,1726773288.000000000,3.757763147,0.226960719,4.683396816,0.130586997,-0.013132001,-0.040276002,,,,,,,,,,,,,,,
1726773288.840398,840398205.000000000,1726773288.000000000,3.795395136,0.421934903,4.437832832,0.132530004,-0.012175996,-0.030340999,,,,,,,,,,,,,,,
1726773288.843381,843380890.000000000,1726773288.000000000,4.168929100,0.642502308,4.693734169,0.133442998,-0.016185004,-0.016874004,,,,,,,,,,,,,,,
1726773288.865627,865626557.000000000,1726773288.000000000,4.141406059,0.820932150,4.486253262,0.133374989,-0.013983998,-0.007843005,,,,,,,,,,,,,,,
1726773288.870247,870247316.000000000,1726773288.000000000,4.161410332,0.911400557,4.272644997,0.135416001,-0.010645996,-0.002485007,,,,,,,,,,,,,,,
1726773288.873679,873678816.000000000,1726773288.000000000,4.156158447,1.148142815,4.497096062,0.139782995,-0.006724000,0.002790999,,,,,,,,,,,,,,,
1726773288.896903,896902761.000000000,1726773288.000000000,3.915788412,1.196327209,4.625182152,0.142951995,0.000843009,0.001603998,,,,,,,,,,,,,,,
1726773288.901989,901989076.000000000,1726773288.000000000,3.852624416,1.226220846,4.188988209,0.146253005,0.006162005,0.003784992,,,,,,,,,,,,,,,
1726773288.907186,907185816.000000000,1726773288.000000000,4.123193741,1.267311811,4.559267998,0.149510011,0.006245999,0.015823001,,,,,,,,,,,,,,,
1726773288.927745,927744927.000000000,1726773288.000000000,4.406862259,1.131561756,4.649232388,0.147268996,0.001933003,0.021341005,,,,,,,,,,,,,,,
1726773288.933556,933555890.000000000,1726773288.000000000,4.514328003,1.041025162,4.360825539,0.148018003,0.000491003,0.021452002,,,,,,,,,,,,,,,
1726773288.937421,937421409.000000000,1726773288.000000000,4.538881302,1.143090010,4.638671875,0.150495991,-0.000534000,0.018676998,,,,,,,,,,,,,,,
1726773288.958588,958588464.000000000,1726773288.000000000,4.383462429,0.918170452,4.731499672,0.147285014,0.000606004,0.009938003,,,,,,,,,,,,,,,
1726773288.963307,963306650.000000000,1726773288.000000000,4.209433556,0.883871555,4.543067932,0.148536012,0.004043011,0.004506001,,,,,,,,,,,,,,,
1726773288.966544,966544187.000000000,1726773288.000000000,4.339212418,0.782355547,4.690946102,0.147687018,-0.000516993,0.000749994,,,,,,,,,,,,,,,
1726773288.988414,988414038.000000000,1726773288.000000000,4.278960228,0.643955231,4.752558708,0.145669013,0.000114007,-0.000959006,,,,,,,,,,,,,,,
1726773288.993594,993593742.000000000,1726773288.000000000,4.248642921,0.648198843,4.500284672,0.147131994,0.000647003,-0.005182000,,,,,,,,,,,,,,,
1726773288.998834,998834150.000000000,1726773288.000000000,4.231869221,0.552904725,4.747825623,0.144740000,-0.001295999,-0.006432002,,,,,,,,,,,,,,,
1726773289.020127,20127353.000000000,1726773289.000000000,4.264197350,0.591317177,4.867982388,0.146385014,-0.002992989,-0.010545000,,,,,,,,,,,,,,,
1726773289.027053,27053094.000000000,1726773289.000000000,4.373517990,0.589223742,4.682202339,0.144207001,-0.007401998,-0.014674002,,,,,,,,,,,,,,,
1726773289.030900,30900261.000000000,1726773289.000000000,4.285247326,0.592445374,4.902631760,0.141606987,-0.008958004,-0.014095001,,,,,,,,,,,,,,,
1726773289.050553,50552631.000000000,1726773289.000000000,4.344998360,0.631820798,4.869470596,0.138576984,-0.015870998,-0.015556003,,,,,,,,,,,,,,,
1726773289.055292,55292187.000000000,1726773289.000000000,4.445311069,0.683848262,5.128602505,0.133166999,-0.022448998,-0.019507000,,,,,,,,,,,,,,,
1726773289.058548,58548538.000000000,1726773289.000000000,4.309277534,0.548636317,5.111181736,0.125101984,-0.023558995,-0.024609009,,,,,,,,,,,,,,,
1726773289.082043,82043390.000000000,1726773289.000000000,4.277074337,0.404977798,5.278432369,0.117614999,-0.026137002,-0.029708998,,,,,,,,,,,,,,,
1726773289.087294,87294168.000000000,1726773289.000000000,4.186605930,0.534453750,5.001057148,0.118388996,-0.025746008,-0.031783007,,,,,,,,,,,,,,,
1726773289.090505,90504853.000000000,1726773289.000000000,4.242829323,0.623374104,5.252383709,0.118691988,-0.027012002,-0.029105999,,,,,,,,,,,,,,,
1726773289.112629,112628668.000000000,1726773289.000000000,3.950196981,0.812077641,5.227571011,0.122436009,-0.019804001,-0.029648006,,,,,,,,,,,,,,,
1726773289.116743,116742557.000000000,1726773289.000000000,3.934525013,0.770965815,4.952156544,0.122093000,-0.017092999,-0.031477004,,,,,,,,,,,,,,,
1726773289.120481,120481205.000000000,1726773289.000000000,4.032105446,0.904127598,4.924683094,0.125998005,-0.013575000,-0.025427008,,,,,,,,,,,,,,,
1726773289.142853,142852761.000000000,1726773289.000000000,3.922506332,0.806077003,4.947094440,0.130003989,-0.008087993,-0.025471007,,,,,,,,,,,,,,,
1726773289.146678,146677798.000000000,1726773289.000000000,3.771474838,0.900559425,4.206919670,0.141884997,-0.001467002,-0.025502997,,,,,,,,,,,,,,,
1726773289.174133,174132594.000000000,1726773289.000000000,3.720682144,1.191834211,3.678329229,0.160837024,0.004987000,-0.032173999,,,,,,,,,,,,,,,
1726773289.178273,178272983.000000000,1726773289.000000000,3.534915209,1.364261150,3.612150908,0.167021021,0.009988003,-0.034183003,,,,,,,,,,,,,,,
1726773289.181683,181682501.000000000,1726773289.000000000,3.675702095,1.259468079,3.955431223,0.164452001,0.006434998,-0.037996996,,,,,,,,,,,,,,,
1726773289.206082,206082186.000000000,1726773289.000000000,3.756775141,1.184441090,3.893092155,0.163428009,0.005037997,-0.042422999,,,,,,,,,,,,,,,
1726773289.211396,211396464.000000000,1726773289.000000000,3.803416967,1.204635143,3.615415335,0.163764983,0.006217009,-0.039633002,,,,,,,,,,,,,,,
1726773289.214744,214743557.000000000,1726773289.000000000,3.939296246,1.293882966,3.892007828,0.168356031,0.007142999,-0.037706003,,,,,,,,,,,,,,,
1726773289.236530,236529816.000000000,1726773289.000000000,3.936760426,1.174864769,3.928697824,0.167496994,0.010789006,-0.039549004,,,,,,,,,,,,,,,
1726773289.241148,241148279.000000000,1726773289.000000000,4.036094666,1.312527657,3.608570099,0.175477982,0.013418000,-0.042115994,,,,,,,,,,,,,,,
1726773289.244766,244765631.000000000,1726773289.000000000,4.043657303,1.189964175,3.892796516,0.174717009,0.015720002,-0.047249004,,,,,,,,,,,,,,,
1726773289.267538,267537538.000000000,1726773289.000000000,3.266909838,-0.037748158,3.795435905,0.165368021,0.020063998,-0.007382996,,,,,,,,,,,,,,,
1726773289.272260,272259761.000000000,1726773289.000000000,2.056839943,-0.003059864,2.883332968,0.210001990,-0.026814008,-0.016759006,,,,,,,,,,,,,,,
1726773289.275482,275481723.000000000,1726773289.000000000,3.748644829,0.968090057,2.749418020,0.261079043,-0.136207014,-0.009653002,,,,,,,,,,,,,,,
1726773289.299517,299516631.000000000,1726773289.000000000,5.676643372,1.538930893,2.764856577,0.274707973,-0.191126004,-0.021834001,,,,,,,,,,,,,,,
1726773289.306376,306376223.000000000,1726773289.000000000,6.614276886,1.568156719,2.582757711,0.268869996,-0.160487026,-0.042446002,,,,,,,,,,,,,,,
1726773289.309759,309759186.000000000,1726773289.000000000,5.294179916,1.602743149,2.492634535,0.269763023,-0.074950002,-0.040321007,,,,,,,,,,,,,,,
1726773289.337440,337440501.000000000,1726773289.000000000,3.305655241,2.036758184,1.863516569,0.270485014,0.042390000,-0.059912004,,,,,,,,,,,,,,,
1726773289.362632,362632168.000000000,1726773289.000000000,3.093508959,1.521608591,2.536227703,0.262199014,0.038493998,-0.068902001,,,,,,,,,,,,,,,
1726773289.367114,367114094.000000000,1726773289.000000000,3.303559780,1.600111485,2.669351101,0.264189035,0.027165007,-0.067545012,,,,,,,,,,,,,,,
1726773289.370545,370545316.000000000,1726773289.000000000,3.548615694,1.369238853,2.935027838,0.254883021,0.025953013,-0.051015005,,,,,,,,,,,,,,,
